new_facility;name;region;unit_size;capacity;new_facility_order;amOrderValues_popTravelTime15min;amOrderComputed;amTravelTimeMax;amPopTravelTimeMax;amPopOrigTravelTimeMax;amCorrPopTime;amTravelTimeCatchment;amPopCatchmentTotal;amCapacityRealised;amCapacityResidual;amPopCatchmentDiff;amPopTotal;amPopTotalNotOnBarrier;amPopTotalOnBarrier;amPopResidualBefore;amPopResidualAfter;Segment;LONGITUDE2;LATITUDE3
FALSE;AYDIN KÖŞK KÖŞK 01 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;8;20000;;17795;34;15;17795;17795;0.574;15;17795;17795;2205;0;1117675;1111240;6434;831684;813889;Existing;28,050061;37,856747
FALSE;AYDIN KUŞADASI KUŞADASI 05 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;2;5000;;14717;47;15;4726;14717;0.916;15;4726;4726;274;0;1117675;1111240;6434;720780;716055;Existing;27,264683;37,86713
FALSE;AYDIN KUŞADASI KUŞADASI 01 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;3;7500;;16664;38;15;6855;16664;0.971;15;6855;6855;645;0;1117675;1111240;6434;787766;780910;Existing;27,260256;37,862436
FALSE;AYDIN KUŞADASI KUŞADASI 03 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;8;20000;;20723;30;15;20723;20723;0.976;15;20723;20000;0;723;1117675;1111240;6434;873182;853182;Existing;27,258964;37,852406
FALSE;AYDIN KUŞADASI KUŞADASI 07 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;2;5000;;13755;49;15;8595;13755;0.576;10;5445;5000;0;445;1117675;1111240;6434;710557;705557;Existing;27,247286;37,842566
FALSE;AYDIN KUŞADASI KADIKALESİ AİLE SAĞLIĞI MERKEZİ;AYDIN;2;5000;;7670;61;15;7670;7670;0.72;11;5313;5000;0;313;1117675;1111240;6434;660011;655011;Existing;27,274722;37,786644
FALSE;DAVUTLAR AİLE SAĞLIĞI MERKEZİ;AYDIN;4;10000;;5769;70;15;5769;5769;0.385;15;5769;5769;4231;0;1117675;1111240;6434;621616;615848;Existing;27,28525;37,732963
FALSE;AYDIN KUŞADASI GÜZELÇAMLI AİLE SAĞLIĞI MERKEZİ;AYDIN;2;5000;;3134;80;15;3134;3134;0.115;15;3134;3134;1866;0;1117675;1111240;6434;589942;586808;Existing;27,217849;37,713958
FALSE;AYDIN KUYUCAK PAMUKÖREN AİLE SAĞLIĞI MERKEZİ;AYDIN;1;2500;;3824;76;15;3824;3824;0.119;10;2783;2500;0;283;1117675;1111240;6434;602018;599518;Existing;28,5394;37,925749
FALSE;AYDIN KUYUCAK HORSUNLU AİLE SAĞLIĞI MERKEZİ;AYDIN;1;2500;;2241;86;15;2241;2241;-0.137;15;2241;2241;259;0;1117675;1111240;6434;573838;571597;Existing;28,589189;37,919069
FALSE;AYDIN KUYUCAK KUYUCAK NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;7;17500;;16655;40;15;16655;16655;0.677;15;16655;16655;845;0;1117675;1111240;6434;780767;764112;Existing;28,465797;37,911539
FALSE;AYDIN KUYUCAK BAŞARAN AİLE SAĞLIĞI MERKEZİ;AYDIN;1;2500;;1423;96;15;1423;1423;-0.591;14;1423;1423;1077;0;1117675;1111240;6434;556666;555243;Existing;28,540722;37,863628
FALSE;AYDIN NAZİLLİ NAZİLLİ 10 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;2;5000;;7380;62;15;7380;7380;-0.343;9;5403;5000;0;403;1117675;1111240;6434;655011;650011;Existing;28,371713;37,929455
FALSE;AYDIN NAZİLLİ NAZİLLİ 08 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;3;7500;;17037;37;15;3623;17037;0.762;15;3623;3623;3877;0;1117675;1111240;6434;791389;787766;Existing;28,319977;37,921519
FALSE;AYDIN NAZİLLİ NAZİLLİ 05 NOLU AİLE SAĞLIĞI;AYDIN;4;10000;;56570;4;15;56570;56570;0.93;6;12221;10000;0;2221;1117675;1111240;6434;1091240;1081240;Existing;28,343875;37,918763
FALSE;AYDIN NAZİLLİ NAZİLLİ 01 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;6;15000;;19511;32;15;10771;19511;0.918;15;10771;10771;4229;0;1117675;1111240;6434;852455;841684;Existing;28,319852;37,917541
FALSE;AYDIN NAZİLLİ NAZİLLİ 13 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;2;5000;;55136;6;15;49865;55136;0.587;4;7160;5000;0;2160;1117675;1111240;6434;1066240;1061240;Existing;28,332835;37,913975
FALSE;AYDIN NAZİLLİ NAZİLLİ 07 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;3;7500;;33412;22;15;28412;33412;0.975;9;7884;7500;0;384;1117675;1111240;6434;938510;931010;Existing;28,324166;37,913333
FALSE;AYDIN NAZİLLİ NAZİLLİ 04 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;2;5000;;49665;11;15;41356;49665;0.878;5;6969;5000;0;1969;1117675;1111240;6434;1033740;1028740;Existing;28,346872;37,910208
FALSE;AYDIN NAZİLLİ NAZİLLİ 11 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;2;5000;;6176;68;15;2564;6176;0.465;15;2564;2564;2436;0;1117675;1111240;6434;630297;627734;Existing;28,308997;37,909803
FALSE;AYDIN NAZİLLİ NAZİLLİ 02 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;5;12500;;24050;26;15;15713;24050;0.965;14;13614;12500;0;1114;1117675;1111240;6434;919366;906866;Existing;28,32723;37,905275
FALSE;AYDIN NAZİLLİ PİRLİBEY AİLE SAĞLIĞI MERKEZİ;AYDIN;1;2500;;2502;84;15;2502;2502;0.16;14;2502;2500;0;2;1117675;1111240;6434;578636;576136;Existing;28,435797;37,867469
FALSE;AYDIN NAZİLLİ ESENKÖY AİLE SAĞLIĞI MERKEZİ;AYDIN;1;2500;;1018;106;15;1018;1018;-0.671;15;1018;1018;1482;0;1117675;1111240;6434;544563;543544;Existing;28,346658;37,807669
FALSE;AYDIN SÖKE SÖKE MERKEZ 04 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;3;7500;;4344;73;15;3852;4344;0.031;15;3852;3852;3648;0;1117675;1111240;6434;612270;608418;Existing;27,390747;37,762817
FALSE;AYDIN SÖKE SÖKE MERKEZ 05 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;6;15000;;15695;43;15;8080;15695;0.956;15;8080;8080;6920;0;1117675;1111240;6434;748869;740789;Existing;27,409361;37,756664
FALSE;AYDIN SÖKE SÖKE MERKEZ 03 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;4;10000;;18193;33;15;18193;18193;0.871;10;10230;10000;0;230;1117675;1111240;6434;841684;831684;Existing;27,406003;37,749136
FALSE;AYDIN SÖKE SÖKE MERKEZ 06 NOLU AİLE SAĞLIĞI MERKEZİ;AYDIN;2;5000;;13430;50;15;8070;13430;0.752;11;5553;5000;0;553;1117675;1111240;6434;705557;700557;Existing;27,401431;37,741855
FALSE;AYDIN SÖKE YENİDOĞAN AİLE SAĞLIĞI MERKEZİ;AYDIN;2;5000;;3846;75;15;2127;3846;0.443;15;2127;2127;2873;0;1117675;1111240;6434;604145;602018;Existing;27,392389;37,726249
FALSE;AYDIN SÖKE ATBURGAZI AİLE SAĞLIĞI MERKEZİ;AYDIN;1;2500;;1159;103;15;1159;1159;-0.341;15;1159;1159;1341;0;1117675;1111240;6434;548003;546844;Existing;27,245627;37,633489
FALSE;AYDIN YENİPAZAR YENİPAZAR AİLE SAĞLIĞI MERKEZİ;AYDIN;1;2500;;6350;67;15;6350;6350;0.001;7;2740;2500;0;240;1117675;1111240;6434;632797;630297;Existing;28,192366;37,822785
TRUE;AYDIN YENI ASM 1;AYDIN;;7500;facility_1;;;15;7149;;-0.442;15;7149;7149;351;0;1117675;1111240;6434;533114;525965;Segment1;28,81892485;37,95066181
TRUE;AYDIN YENI ASM 2;AYDIN;;15000;facility_2;;;15;16648;;0.749;14;15318;15000;0;318;1117675;1111240;6434;525965;510965;Segment1;27,88547686;37,84152234
TRUE;AYDIN YENI ASM 3;AYDIN;;15000;facility_3;;;15;18161;;0.857;14;16991;15000;0;1991;1117675;1111240;6434;510965;495965;Segment1;28,35851031;37,91722611
TRUE;AYDIN YENI ASM 4;AYDIN;;7500;facility_4;;;15;6796;;0.277;15;6796;6796;704;0;1117675;1111240;6434;495965;489169;Segment2;28,44598115;37,91077633
TRUE;AYDIN YENI ASM 5;AYDIN;;10000;facility_5;;;15;7596;;-0.144;15;7596;7596;2404;0;1117675;1111240;6434;489169;481573;Segment2;27,27679894;37,36500897
TRUE;AYDIN YENI ASM 6;AYDIN;;12500;facility_6;;;15;12226;;0.504;15;12226;12226;274;0;1117675;1111240;6434;481573;469347;Segment2;27,80497678;37,85922466
TRUE;AYDIN YENI ASM 7;AYDIN;;7500;facility_7;;;15;6139;;-0.362;15;6139;6139;1361;0;1117675;1111240;6434;469347;463208;Segment2;28,07093935;37,85620466
TRUE;AYDIN YENI ASM 8;AYDIN;;10000;facility_8;;;15;7805;;0.654;15;7805;7805;2195;0;1117675;1111240;6434;463208;455402;Segment2;27,88861582;37,81896647
TRUE;AYDIN YENI ASM 9;AYDIN;;7500;facility_9;;;15;5840;;0.349;15;5840;5840;1660;0;1117675;1111240;6434;455402;449562;Segment2;27,84078834;37,80940336
TRUE;AYDIN YENI ASM 10;AYDIN;;10000;facility_10;;;15;7915;;0.636;15;7915;7915;2085;0;1117675;1111240;6434;449562;441647;Segment2;27,254673;37,83285892
TRUE;AYDIN YENI ASM 11;AYDIN;;10000;facility_11;;;15;7977;;0.916;15;7977;7977;2023;0;1117675;1111240;6434;441647;433670;Segment3;27,27845611;37,81117354
TRUE;AYDIN YENI ASM 12;AYDIN;;5000;facility_12;;;15;2883;;-0.444;15;2883;2883;2117;0;1117675;1111240;6434;433670;430787;Segment3;27,27189772;37,88149112
TRUE;AYDIN YENI ASM 13;AYDIN;;5000;facility_13;;;15;2641;;0.313;15;2641;2641;2359;0;1117675;1111240;6434;430787;428146;Segment3;27,8481919;37,86072385
TRUE;AYDIN YENI ASM 14;AYDIN;;5000;facility_14;;;15;3695;;0.808;15;3695;3695;1305;0;1117675;1111240;6434;428146;424451;Segment3;27,92652259;37,85202196
TRUE;AYDIN YENI ASM 15;AYDIN;;7500;facility_15;;;15;5281;;0.013;15;5281;5281;2219;0;1117675;1111240;6434;424451;419170;Segment3;27,27036895;37,77423829
TRUE;AYDIN YENI ASM 16;AYDIN;;7500;facility_16;;;15;5207;;0.755;15;5207;5207;2293;0;1117675;1111240;6434;419170;413963;Segment3;27,90250098;37,83959053
TRUE;AYDIN YENI ASM 17;AYDIN;;5000;facility_17;;;15;3586;;-0.216;15;3586;3586;1414;0;1117675;1111240;6434;413963;410376;Segment3;27,98011922;37,86510721
TRUE;AYDIN YENI ASM 18;AYDIN;;5000;facility_18;;;15;3339;;-0.269;15;3339;3339;1661;0;1117675;1111240;6434;410376;407038;Segment3;28,04383883;37,62661863
TRUE;AYDIN YENI ASM 19;AYDIN;;5000;facility_19;;;15;3653;;-0.216;15;3653;3653;1347;0;1117675;1111240;6434;407038;403385;Segment3;27,38358793;37,70993009
TRUE;AYDIN YENI ASM 20;AYDIN;;5000;facility_20;;;15;2984;;-0.367;15;2984;2984;2016;0;1117675;1111240;6434;403385;400401;Segment3;27,26940688;37,82201037
TRUE;AYDIN YENI ASM 23;AYDIN;;5000;facility_23;;;15;4485;;0.426;15;4485;4485;515;0;1117675;1111240;6434;397014;392529;Segment3;27,28294536;37,79674176
TRUE;AYDIN YENI ASM 24;AYDIN;;5000;facility_24;;;15;2093;;-0.412;15;2093;2093;2907;0;1117675;1111240;6434;392529;390436;Segment3;28,32100934;37,66439851
TRUE;AYDIN YENI ASM 25;AYDIN;;5000;facility_25;;;15;4098;;0.463;15;4098;4098;902;0;1117675;1111240;6434;390436;386339;Segment3;27,43612917;37,77013611
TRUE;AYDIN YENI ASM 26;AYDIN;;5000;facility_26;;;15;4868;;0.718;15;4868;4868;132;0;1117675;1111240;6434;386339;381471;Segment4;27,25892594;37,74902691
TRUE;AYDIN YENI ASM 27;AYDIN;;5000;facility_27;;;15;3085;;-0.11;15;3085;3085;1915;0;1117675;1111240;6434;381471;378386;Segment4;27,41600597;37,41958527
TRUE;AYDIN YENI ASM 28;AYDIN;;7500;facility_28;;;15;7025;;0.888;15;7025;7025;475;0;1117675;1111240;6434;378386;371361;Segment4;27,8729126;37,83620842
TRUE;AYDIN YENI ASM 29;AYDIN;;5000;facility_29;;;15;2959;;0.306;15;2959;2959;2041;0;1117675;1111240;6434;371361;368402;Segment4;27,91958011;37,84216226
TRUE;AYDIN YENI ASM 30;AYDIN;;5000;facility_30;;;15;2493;;0.346;15;2493;2493;2507;0;1117675;1111240;6434;368402;365909;Segment4;28,40054191;37,91402963
TRUE;AYDIN YENI ASM 31;AYDIN;;5000;facility_31;;;15;2805;;0.29;15;2805;2805;2195;0;1117675;1111240;6434;365909;363104;Segment5;27,64703393;37,8674089
TRUE;AYDIN YENI ASM 32;AYDIN;;5000;facility_32;;;15;2761;;0.197;15;2761;2761;2239;0;1117675;1111240;6434;363104;360343;Segment5;28,83364702;37,94772966
TRUE;AYDIN YENI ASM 33;AYDIN;;5000;facility_33;;;15;3449;;0.733;15;3449;3449;1551;0;1117675;1111240;6434;360343;356893;Segment5;28,35076285;37,92903142
TRUE;AYDIN YENI ASM 34;AYDIN;;5000;facility_34;;;15;2535;;0.457;15;2535;2535;2465;0;1117675;1111240;6434;356893;354358;Segment5;28,33766189;37,89673636
TRUE;AYDIN YENI ASM 37;AYDIN;;5000;facility_37;;;15;2707;;0.032;15;2707;2707;2293;0;1117675;1111240;6434;351006;348299;Segment5;27,41895044;37,74406012
TRUE;AYDIN YENI ASM 38;AYDIN;;5000;facility_38;;;15;2525;;0.454;15;2525;2525;2475;0;1117675;1111240;6434;348299;345773;Segment5;27,32417148;37,35136785
TRUE;AYDIN YENI ASM 41;AYDIN;;5000;facility_41;;;15;3579;;0.322;15;3579;3579;1421;0;1117675;1111240;6434;342351;338772;Segment5;27,24409244;37,72562402
TRUE;AYDIN YENI ASM 42;AYDIN;;5000;facility_42;;;15;2474;;0.786;15;2474;2474;2526;0;1117675;1111240;6434;338772;336299;Segment5;28,69036426;37,95257967
TRUE;AYDIN YENI ASM 43;AYDIN;;5000;facility_43;;;15;2705;;0.274;15;2705;2705;2295;0;1117675;1111240;6434;336299;333593;Segment5;27,25314406;37,38308963
FALSE;ALTIEYLÜL 03 NOLU ASM;BALIKESIR;5;12500;;56859;1;15;56859;56859;0.989;8;16355;12500;0;3855;1294549;1284381;10167;1284381;1271881;Existing;27,89665;39,64616389
FALSE;ALTIEYLÜL 06 NOLU ASM;BALIKESIR;7;17500;;28321;20;15;21441;28321;0.88;13;17523;17500;0;23;1294549;1284381;10167;1075494;1057994;Existing;27,91509167;39,64258611
FALSE;ALTIEYLÜL 05 NOLU ASM;BALIKESIR;6;15000;;35292;11;15;10852;35292;0.494;15;10852;10852;4148;0;1294549;1284381;10167;1151881;1141030;Existing;27,87925278;39,63948056
FALSE;ALTIEYLÜL 01 NOLU DR.LEMAN YURTOĞLU ASM;BALIKESIR;8;20000;;44438;5;15;22046;44438;0.972;15;22046;20000;0;2046;1294549;1284381;10167;1224381;1204381;Existing;27,89670278;39,63711111
FALSE;ALTIEYLÜL 09 NOLU BALIKLI ASM;BALIKESIR;1;2500;;1226;115;15;1226;1226;-0.516;15;1226;1226;1274;0;1294549;1284381;10167;621188;619962;Existing;28,03491944;39,63347222
FALSE;ALTIEYLÜL 19 NOLU SEVİM SAY ASM;BALIKESIR;7;17500;;46362;4;15;45779;46362;0.981;10;20733;17500;0;3233;1294549;1284381;10167;1241881;1224381;Existing;27,89275815;39,63179152
FALSE;ALTIEYLÜL 04 NOLU ASM (YENİ HİZMET BİNASI);BALIKESIR;7;17500;;42433;6;15;29128;42433;0.975;12;20283;17500;0;2783;1294549;1284381;10167;1204381;1186881;Existing;27,88688889;39,62549444
FALSE;ALTIEYLÜL 02 NOLU ALBAY TAYYAR OĞUZ ASM;BALIKESIR;4;10000;;19552;33;15;4774;19552;0.444;15;4774;4774;5226;0;1294549;1284381;10167;960908;956133;Existing;27,87640833;39,62048056
FALSE;ALTIEYLÜL 14 NOLU ASM (ÖZEL);BALIKESIR;2;5000;;30946;17;15;18660;30946;0.54;6;5624;5000;0;624;1294549;1284381;10167;1099763;1094763;Existing;27,89863611;39,61946944
FALSE;AYVALIK 02 NOLU ASM;BALIKESIR;5;12500;;10467;53;15;10467;10467;0.533;15;10467;10467;2033;0;1294549;1284381;10167;840675;830209;Existing;26,70370833;39,33350833
FALSE;AYVALIK 03 NOLU ALİBEYADASI ENVER GÜRELİ ASM;BALIKESIR;2;5000;;3141;94;15;3141;3141;-0.25;15;3141;3141;1859;0;1294549;1284381;10167;659874;656733;Existing;26,65746691;39,33201535
FALSE;AYVALIK CİHAN ŞİŞMAN AİLE SAĞLIĞI MERKEZİ;BALIKESIR;2;5000;;7880;69;15;2154;7880;0.925;15;2154;2154;2846;0;1294549;1284381;10167;750059;747905;Existing;26,717661;39,32944274
FALSE;AYVALIK 08 NOLU ASM;BALIKESIR;2;5000;;8582;64;15;3278;8582;0.96;15;3278;3278;1722;0;1294549;1284381;10167;769123;765845;Existing;26,69691944;39,32670556
FALSE;AYVALIK 04 NOLU (ALTINOVA) ASM;BALIKESIR;5;12500;;7293;75;15;7293;7293;0.639;15;7293;7293;5207;0;1294549;1284381;10167;728365;721072;Existing;26,78831944;39,21993056
FALSE;BANDIRMA 06 TURGUT ERKUT NOLU ASM;BALIKESIR;2;5000;;6948;79;15;2703;6948;-0.457;15;2703;2703;2297;0;1294549;1284381;10167;704978;702275;Existing;27,99340278;40,35823889
FALSE;BANDIRMA 01 NOLU HACI FİRDEVS ŞEKER ASM (ÖZEL-KIZILAY);BALIKESIR;8;20000;;29787;19;15;9787;29787;0.909;15;9787;9787;10213;0;1294549;1284381;10167;1085281;1075494;Existing;27,97468611;40,35341389
FALSE;BANDIRMA 02 NOLU ASM;BALIKESIR;3;7500;;31546;16;15;19046;31546;0.971;10;8567;7500;0;1067;1294549;1284381;10167;1107263;1099763;Existing;27,97581944;40,35227778
FALSE;BANDIRMA 08 NOLU CEMAL ERİŞ ASM;BALIKESIR;2;5000;;13736;45;15;11285;13736;0.604;8;5575;5000;0;575;1294549;1284381;10167;890118;885118;Existing;27,94175278;40,35145833
FALSE;BANDIRMA 09 NOLU ASM;BALIKESIR;4;10000;;34653;12;15;32153;34653;0.987;8;10309;10000;0;309;1294549;1284381;10167;1141030;1131030;Existing;27,97915556;40,34839444
FALSE;BANDIRMA 18 NOLU ASM (ÖZEL);BALIKESIR;3;7500;;26292;23;15;13304;26292;0.953;12;8594;7500;0;1094;1294549;1284381;10167;1042661;1035161;Existing;27,98798199;40,34807318
FALSE;BANDIRMA 13 NOLU ASM (ÖZEL);BALIKESIR;1;2500;;6091;83;15;1585;6091;-0.437;15;1585;1585;915;0;1294549;1284381;10167;689800;688215;Existing;28,00721667;40,34776944
FALSE;BANDIRMA 15 NOLU ASM (ÖZEL);BALIKESIR;1;2500;;35643;10;15;35643;35643;0.981;4;2900;2500;0;400;1294549;1284381;10167;1154381;1151881;Existing;27,97314167;40,34551667
FALSE;BANDIRMA 10 NOLU ASM;BALIKESIR;8;20000;;22454;27;15;10507;22454;0.928;15;10507;10507;9493;0;1294549;1284381;10167;1010371;999864;Existing;27,95905;40,34415833
FALSE;BANDIRMA 03 NOLU ASM (PREFABRİK);BALIKESIR;4;10000;;26271;24;15;13843;26271;0.866;12;10030;10000;0;30;1294549;1284381;10167;1035161;1025161;Existing;27,96875;40,34108333
FALSE;BANDIRMA 07 NOLU OSMAN ŞEKERCİOĞLU ASM;BALIKESIR;5;12500;;20054;31;15;12408;20054;0.912;15;12408;12408;92;0;1294549;1284381;10167;985815;973408;Existing;27,99679722;40,33855556
FALSE;BANDIRMA 19 NOLU ASM (ÜNİVERSİTE YERLEŞKESİ);BALIKESIR;2;5000;;7381;73;15;6849;7381;0.786;12;5319;5000;0;319;1294549;1284381;10167;740689;735689;Existing;27,93561997;40,33739763
FALSE;BANDIRMA 11 NOLU EDİNCİK ASM;BALIKESIR;2;5000;;7000;78;15;7000;7000;0.731;12;5397;5000;0;397;1294549;1284381;10167;709978;704978;Existing;27,86101667;40,33614167
FALSE;BANDIRMA 05 NOLU ASM;BALIKESIR;1;2500;;22702;26;15;16473;22702;0.328;4;2585;2500;0;85;1294549;1284381;10167;1012871;1010371;Existing;27,98992222;40,33563056
FALSE;BANDIRMA 04 NOLU CEZAEVİ ASM;BALIKESIR;1;2500;;5455;85;15;5455;5455;0.752;9;2772;2500;0;272;1294549;1284381;10167;685715;683215;Existing;28,04042222;40,29836389
FALSE;BANDIRMA 14 NOLU CEZAEVİ ASM;BALIKESIR;1;2500;;5052;86;15;2552;5052;0.845;15;2552;2500;0;52;1294549;1284381;10167;683215;680715;Existing;28,04098333;40,29766111
FALSE;BANDIRMA 12 NOLU AKSAKAL ASM;BALIKESIR;1;2500;;4751;87;15;4751;4751;0.043;8;2730;2500;0;230;1294549;1284381;10167;680715;678215;Existing;28,10247778;40,14835556
FALSE;BİGADİÇ 04 NOLU ÇAĞIŞ ASM;BALIKESIR;1;2500;;1885;102;15;1885;1885;0.601;15;1885;1885;615;0;1294549;1284381;10167;640681;638795;Existing;28,01575359;39,52129437
FALSE;BİGADİÇ 03 NOLU İSKELE ASM;BALIKESIR;1;2500;;1600;105;15;1600;1600;-0.144;15;1600;1600;900;0;1294549;1284381;10167;635346;633746;Existing;28,16927794;39,49188732
FALSE;BİGADİÇ 01 NOLU ASM;BALIKESIR;3;7500;;10705;50;15;10705;10705;0.668;12;8368;7500;0;868;1294549;1284381;10167;859632;852132;Existing;28,13325048;39,39505631
FALSE;BİGADİÇ 06 NOLU ASM;BALIKESIR;3;7500;;10683;52;15;3957;10683;0.571;15;3957;3957;3543;0;1294549;1284381;10167;844632;840675;Existing;28,12996211;39,39032192
FALSE;BURHANİYE 02 NOLU ORJAN ASM (TATİL KENTİ - ÖZEL);BALIKESIR;1;2500;;4207;90;15;4207;4207;-0.197;8;2690;2500;0;190;1294549;1284381;10167;672351;669851;Existing;26,95484722;39,54152222
FALSE;BURHANİYE 01 NOLU ASM;BALIKESIR;6;15000;;15934;41;15;15934;15934;0.893;15;15934;15000;0;934;1294549;1284381;10167;925383;910383;Existing;26,97197736;39,5012923
FALSE;BURHANİYE 03 NOLU ÖREN (MUSTAFA KESKİN) ASM;BALIKESIR;2;5000;;7621;72;15;4161;7621;-0.273;15;4161;4161;839;0;1294549;1284381;10167;744850;740689;Existing;26,93738611;39,49584444
FALSE;BURHANİYE 07 NOLU CEZAEVİ ASM;BALIKESIR;1;2500;;1614;104;15;1614;1614;-0.247;15;1614;1614;886;0;1294549;1284381;10167;636961;635346;Existing;27,01248387;39,49332381
FALSE;BURHANİYE 08 NOLU ASM (ÖZEL);BALIKESIR;2;5000;;8657;62;15;8657;8657;0.538;10;5652;5000;0;652;1294549;1284381;10167;782767;777767;Existing;26,93622887;39,48766459
FALSE;DURSUNBEY 01 NOLU ASM;BALIKESIR;6;15000;;11973;48;15;11973;11973;0.151;15;11973;11973;3027;0;1294549;1284381;10167;872181;860208;Existing;28,62807778;39,58584167
FALSE;EDREMİT ERGÜN FİLİZ İRKİLMEZ ASM (ZEYTİNLİ);BALIKESIR;2;5000;;2973;97;15;2973;2973;0.728;15;2973;2973;2027;0;1294549;1284381;10167;650521;647548;Existing;26,95095278;39,60182222
FALSE;EDREMİT 04 NOLU KADIKÖY (MUZAFFER AKPINAR) ASM;BALIKESIR;4;10000;;8425;65;15;6961;8425;-0.073;15;6961;6961;3039;0;1294549;1284381;10167;765845;758884;Existing;26,99251389;39,60180278
FALSE;EDREMİT 03 NOLU (AYŞE AKPINAR) ASM;BALIKESIR;5;12500;;24656;25;15;12290;24656;0.971;15;12290;12290;210;0;1294549;1284381;10167;1025161;1012871;Existing;27,02196944;39,59741389
FALSE;EDREMİT 02 NOLU (M.AKPINAR) ASM;BALIKESIR;5;12500;;27772;21;15;27772;27772;0.851;9;13348;12500;0;848;1294549;1284381;10167;1057994;1045494;Existing;27,02251944;39,59340833
FALSE;EDREMİT 17 NOLU AİLE SAĞLIĞI MERKEZİ (ÖZEL);BALIKESIR;3;7500;;22178;28;15;8216;22178;0.96;15;8216;7500;0;716;1294549;1284381;10167;999864;992364;Existing;27,01066017;39,59180812
FALSE;EDREMİT 14 NOLU ASM (ÖZEL);BALIKESIR;2;5000;;17923;38;15;5414;17923;-0.338;14;5241;5000;0;241;1294549;1284381;10167;937793;932793;Existing;27,02344722;39,58495278
FALSE;EDREMİT 18 NOLU AİLE SAĞLIĞI MERKEZİ (ÖZEL);BALIKESIR;3;7500;;10686;51;15;10686;10686;0.837;12;8036;7500;0;536;1294549;1284381;10167;852132;844632;Existing;26,92398759;39,5848133
FALSE;EDREMİT 19 NOLU GÜRE SADİ TOPLUOĞLU AİLE SAĞLIĞI MERKEZİ (PREFABRİK);BALIKESIR;3;7500;;7324;74;15;7324;7324;0.708;15;7324;7324;176;0;1294549;1284381;10167;735689;728365;Existing;26,86370727;39,5808567
FALSE;EDREMİT 06 NOLU (AKÇAY İZZET EGE) ASM;BALIKESIR;5;12500;;10319;54;15;5097;10319;0.97;15;5097;5097;7403;0;1294549;1284381;10167;830209;825112;Existing;26,93173611;39,58055278
FALSE;EDREMİT 09 NOLU OP.DR. HAŞİM GENÇER ASM;BALIKESIR;6;15000;;15226;43;15;15226;15226;0.783;15;15226;15000;0;226;1294549;1284381;10167;907745;892745;Existing;26,75150556;39,56884444
FALSE;EDREMİT 13 NOLU (ALTINOLUK) ASM (ÖZEL);BALIKESIR;2;5000;;14067;44;15;2627;14067;0.889;15;2627;2627;2373;0;1294549;1284381;10167;892745;890118;Existing;26,74501944;39,56878889
FALSE;ERDEK 03 NOLU OCAKLAR ASM;BALIKESIR;1;2500;;1392;110;15;1392;1392;0.054;15;1392;1392;1108;0;1294549;1284381;10167;627827;626434;Existing;27,75919167;40,44176667
FALSE;ERDEK 01 NOLU ASM;BALIKESIR;5;12500;;12348;46;15;12348;12348;-0.092;15;12348;12348;152;0;1294549;1284381;10167;885118;872770;Existing;27,79320833;40,39958056
FALSE;GÖMEÇ 02 NOLU KARAAĞAÇ ASM;BALIKESIR;1;2500;;1513;107;15;1513;1513;-0.61;15;1513;1513;987;0;1294549;1284381;10167;632223;630710;Existing;26,86188056;39,42401667
FALSE;GÖNEN 06 NOLU BUĞDAYLI ASM;BALIKESIR;1;2500;;1272;113;15;1272;1272;-0.633;15;1272;1272;1228;0;1294549;1284381;10167;623720;622448;Existing;27,76547222;40,22018056
FALSE;GÖNEN 05 NOLU SARIKÖY ASM;BALIKESIR;3;7500;;4387;89;15;4387;4387;0.761;15;4387;4387;3113;0;1294549;1284381;10167;676738;672351;Existing;27,60532201;40,20822112
FALSE;GÖNEN 02 NOLU ASM;BALIKESIR;4;10000;;6477;82;15;5653;6477;0.655;15;5653;5653;4347;0;1294549;1284381;10167;695453;689800;Existing;27,63668777;40,10843518
FALSE;GÖNEN 08 NOLU ASM (ÖZEL);BALIKESIR;2;5000;;18954;35;15;8766;18954;0.923;11;5137;5000;0;137;1294549;1284381;10167;956070;951070;Existing;27,65197636;40,10381522
FALSE;GÖNEN 01 NOLU ASM;BALIKESIR;5;12500;;19687;32;15;19687;19687;0.883;11;12938;12500;0;438;1294549;1284381;10167;973408;960908;Existing;27,66067222;40,10176111
